payment_event_id,transaction_id,event_sequence,event_type,status,currency,event_amount_minor,event_time
PEV-000001276,TXN-00000445,1,INITIATED,RECORDED,SGD,10635,2026-01-29 22:14:49
PEV-000001277,TXN-00000445,2,AUTHORIZED,RECORDED,SGD,10635,2026-01-29 22:15:34
PEV-000001278,TXN-00000445,3,CAPTURED,RECORDED,SGD,10635,2026-01-29 22:16:19
PEV-000001279,TXN-00000446,1,INITIATED,RECORDED,SGD,9547,2026-01-11 05:47:19
PEV-000001280,TXN-00000446,2,AUTHORIZED,RECORDED,SGD,9547,2026-01-11 05:48:04
PEV-000001281,TXN-00000447,1,INITIATED,RECORDED,USD,10315,2026-02-24 11:14:47
PEV-000001282,TXN-00000447,2,AUTHORIZED,RECORDED,USD,10315,2026-02-24 11:15:32
PEV-000001283,TXN-00000447,3,CAPTURED,RECORDED,USD,10315,2026-02-24 11:16:17
PEV-000001284,TXN-00000448,1,INITIATED,RECORDED,THB,35451,2026-02-15 06:38:52
PEV-000001285,TXN-00000448,2,AUTHORIZED,RECORDED,THB,35451,2026-02-15 06:39:37
PEV-000001286,TXN-00000448,3,CANCELLED,RECORDED,THB,35451,2026-02-15 06:40:22
PEV-000001287,TXN-00000449,1,INITIATED,RECORDED,SGD,2533,2026-01-07 16:51:21
PEV-000001288,TXN-00000449,2,AUTHORIZED,RECORDED,SGD,2533,2026-01-07 16:52:06
PEV-000001289,TXN-00000449,3,CAPTURED,RECORDED,SGD,2533,2026-01-07 16:52:51
PEV-000001290,TXN-00000450,1,INITIATED,RECORDED,SGD,4277,2026-02-20 18:05:41
PEV-000001291,TXN-00000450,2,AUTHORIZED,RECORDED,SGD,4277,2026-02-20 18:06:26
PEV-000001292,TXN-00000450,3,CAPTURED,RECORDED,SGD,4277,2026-02-20 18:07:11
PEV-000001293,TXN-00000451,1,INITIATED,RECORDED,THB,5956,2026-01-15 08:50:14
PEV-000001294,TXN-00000451,2,AUTHORIZED,RECORDED,THB,5956,2026-01-15 08:50:59
PEV-000001295,TXN-00000451,3,CAPTURED,RECORDED,THB,5956,2026-01-15 08:51:44
PEV-000001296,TXN-00000452,1,INITIATED,RECORDED,SGD,58006,2026-02-24 15:38:07
PEV-000001297,TXN-00000452,2,AUTHORIZED,RECORDED,SGD,58006,2026-02-24 15:38:52
PEV-000001298,TXN-00000452,3,CAPTURED,RECORDED,SGD,58006,2026-02-24 15:39:37
PEV-000001299,TXN-00000453,1,INITIATED,RECORDED,USD,2883,2026-01-04 21:17:04
PEV-000001300,TXN-00000453,2,AUTHORIZED,RECORDED,USD,2883,2026-01-04 21:17:49
PEV-000001301,TXN-00000453,3,CAPTURED,RECORDED,USD,2883,2026-01-04 21:18:34
PEV-000001302,TXN-00000454,1,INITIATED,RECORDED,USD,9344,2026-02-08 11:52:10
PEV-000001303,TXN-00000454,2,AUTHORIZED,RECORDED,USD,9344,2026-02-08 11:52:55
PEV-000001304,TXN-00000454,3,CAPTURED,RECORDED,USD,9344,2026-02-08 11:53:40
PEV-000001305,TXN-00000455,1,INITIATED,RECORDED,SGD,14745,2026-02-01 01:10:33
PEV-000001306,TXN-00000455,2,AUTHORIZED,RECORDED,SGD,14745,2026-02-01 01:11:18
PEV-000001307,TXN-00000455,3,CAPTURED,RECORDED,SGD,14745,2026-02-01 01:12:03
PEV-000001308,TXN-00000456,1,INITIATED,RECORDED,SGD,4526,2026-01-30 16:20:46
PEV-000001309,TXN-00000456,2,AUTHORIZED,RECORDED,SGD,4526,2026-01-30 16:21:31
PEV-000001310,TXN-00000456,3,CAPTURED,RECORDED,SGD,4526,2026-01-30 16:22:16
PEV-000001311,TXN-00000457,1,INITIATED,RECORDED,THB,25777,2026-02-19 11:35:12
PEV-000001312,TXN-00000457,2,AUTHORIZED,RECORDED,THB,25777,2026-02-19 11:35:57
PEV-000001313,TXN-00000457,3,CAPTURED,RECORDED,THB,25777,2026-02-19 11:36:42
PEV-000001314,TXN-00000458,1,INITIATED,RECORDED,USD,2480,2026-01-09 04:38:08
PEV-000001315,TXN-00000458,2,AUTHORIZED,RECORDED,USD,2480,2026-01-09 04:38:53
PEV-000001316,TXN-00000459,1,INITIATED,RECORDED,USD,8809,2026-01-24 22:49:52
PEV-000001317,TXN-00000459,2,AUTHORIZED,RECORDED,USD,8809,2026-01-24 22:50:37
PEV-000001318,TXN-00000460,1,INITIATED,RECORDED,SGD,439,2026-01-26 01:45:07
PEV-000001319,TXN-00000460,2,AUTHORIZED,RECORDED,SGD,439,2026-01-26 01:45:52
PEV-000001320,TXN-00000460,3,CAPTURED,RECORDED,SGD,439,2026-01-26 01:46:37
PEV-000001321,TXN-00000461,1,INITIATED,RECORDED,USD,3915,2026-02-27 19:08:21
PEV-000001322,TXN-00000461,2,AUTHORIZED,RECORDED,USD,3915,2026-02-27 19:09:06
PEV-000001323,TXN-00000461,3,CAPTURED,RECORDED,USD,3915,2026-02-27 19:09:51
PEV-000001324,TXN-00000462,1,INITIATED,RECORDED,THB,12634,2026-02-17 18:02:49
PEV-000001325,TXN-00000462,2,AUTHORIZED,RECORDED,THB,12634,2026-02-17 18:03:34
PEV-000001326,TXN-00000462,3,CAPTURED,RECORDED,THB,12634,2026-02-17 18:04:19
PEV-000001327,TXN-00000463,1,INITIATED,RECORDED,USD,7573,2026-01-01 17:17:37
PEV-000001328,TXN-00000463,2,AUTHORIZED,RECORDED,USD,7573,2026-01-01 17:18:22
PEV-000001329,TXN-00000463,3,CANCELLED,RECORDED,USD,7573,2026-01-01 17:19:07
PEV-000001330,TXN-00000464,1,INITIATED,RECORDED,SGD,4240,2026-01-06 22:31:59
PEV-000001331,TXN-00000464,2,AUTHORIZED,RECORDED,SGD,4240,2026-01-06 22:32:44
PEV-000001332,TXN-00000464,3,CAPTURED,RECORDED,SGD,4240,2026-01-06 22:33:29
PEV-000001333,TXN-00000465,1,INITIATED,RECORDED,USD,3141,2026-02-26 08:58:39
PEV-000001334,TXN-00000465,2,AUTHORIZED,RECORDED,USD,3141,2026-02-26 08:59:24
PEV-000001335,TXN-00000465,3,CAPTURED,RECORDED,USD,3141,2026-02-26 09:00:09
PEV-000001336,TXN-00000466,1,INITIATED,RECORDED,SGD,12239,2026-01-20 15:57:13
PEV-000001337,TXN-00000466,2,AUTHORIZED,RECORDED,SGD,12239,2026-01-20 15:57:58
PEV-000001338,TXN-00000466,3,CAPTURED,RECORDED,SGD,12239,2026-01-20 15:58:43
PEV-000001339,TXN-00000467,1,INITIATED,RECORDED,SGD,10500,2026-01-02 08:53:24
PEV-000001340,TXN-00000467,2,AUTHORIZED,RECORDED,SGD,10500,2026-01-02 08:54:09
PEV-000001341,TXN-00000467,3,CAPTURED,RECORDED,SGD,10500,2026-01-02 08:54:54
PEV-000001342,TXN-00000468,1,INITIATED,RECORDED,SGD,4341,2026-01-06 23:08:21
PEV-000001343,TXN-00000468,2,AUTHORIZED,RECORDED,SGD,4341,2026-01-06 23:09:06
PEV-000001344,TXN-00000468,3,CAPTURED,RECORDED,SGD,4341,2026-01-06 23:09:51
PEV-000001345,TXN-00000469,1,INITIATED,RECORDED,SGD,3292,2026-02-26 12:43:32
PEV-000001346,TXN-00000469,2,DECLINED,RECORDED,SGD,3292,2026-02-26 12:44:17
PEV-000001347,TXN-00000470,1,INITIATED,RECORDED,THB,9440,2026-01-20 03:11:17
PEV-000001348,TXN-00000470,2,AUTHORIZED,RECORDED,THB,9440,2026-01-20 03:12:02
PEV-000001349,TXN-00000470,3,CAPTURED,RECORDED,THB,9440,2026-01-20 03:12:47
PEV-000001350,TXN-00000471,1,INITIATED,RECORDED,THB,4638,2026-02-04 06:37:48
PEV-000001351,TXN-00000471,2,AUTHORIZED,RECORDED,THB,4638,2026-02-04 06:38:33
PEV-000001352,TXN-00000471,3,CAPTURED,RECORDED,THB,4638,2026-02-04 06:39:18
PEV-000001353,TXN-00000472,1,INITIATED,RECORDED,USD,4094,2026-01-23 04:34:50
PEV-000001354,TXN-00000472,2,DECLINED,RECORDED,USD,4094,2026-01-23 04:35:35
PEV-000001355,TXN-00000473,1,INITIATED,RECORDED,THB,2088,2026-01-18 05:00:46
PEV-000001356,TXN-00000473,2,DECLINED,RECORDED,THB,2088,2026-01-18 05:01:31
PEV-000001357,TXN-00000474,1,INITIATED,RECORDED,USD,4328,2026-01-26 14:19:40
PEV-000001358,TXN-00000474,2,AUTHORIZED,RECORDED,USD,4328,2026-01-26 14:20:25
PEV-000001359,TXN-00000474,3,CAPTURED,RECORDED,USD,4328,2026-01-26 14:21:10
PEV-000001360,TXN-00000475,1,INITIATED,RECORDED,SGD,2097,2026-01-01 12:52:58
PEV-000001361,TXN-00000475,2,AUTHORIZED,RECORDED,SGD,2097,2026-01-01 12:53:43
PEV-000001362,TXN-00000475,3,CAPTURED,RECORDED,SGD,2097,2026-01-01 12:54:28
PEV-000001363,TXN-00000476,1,INITIATED,RECORDED,THB,7175,2026-02-17 09:55:19
PEV-000001364,TXN-00000476,2,AUTHORIZED,RECORDED,THB,7175,2026-02-17 09:56:04
PEV-000001365,TXN-00000476,3,CAPTURED,RECORDED,THB,7175,2026-02-17 09:56:49
PEV-000001366,TXN-00000477,1,INITIATED,RECORDED,THB,14888,2026-01-25 17:44:46
PEV-000001367,TXN-00000477,2,AUTHORIZED,RECORDED,THB,14888,2026-01-25 17:45:31
PEV-000001368,TXN-00000477,3,CAPTURED,RECORDED,THB,14888,2026-01-25 17:46:16
PEV-000001369,TXN-00000478,1,INITIATED,RECORDED,SGD,3715,2026-02-06 10:45:31
PEV-000001370,TXN-00000478,2,AUTHORIZED,RECORDED,SGD,3715,2026-02-06 10:46:16
PEV-000001371,TXN-00000479,1,INITIATED,RECORDED,THB,3103,2026-02-08 06:47:35
PEV-000001372,TXN-00000479,2,AUTHORIZED,RECORDED,THB,3103,2026-02-08 06:48:20
PEV-000001373,TXN-00000480,1,INITIATED,RECORDED,THB,12638,2026-02-20 09:14:54
PEV-000001374,TXN-00000480,2,AUTHORIZED,RECORDED,THB,12638,2026-02-20 09:15:39
PEV-000001375,TXN-00000480,3,CAPTURED,RECORDED,THB,12638,2026-02-20 09:16:24
PEV-000001376,TXN-00000481,1,INITIATED,RECORDED,SGD,2437,2026-01-18 19:19:48
PEV-000001377,TXN-00000481,2,AUTHORIZED,RECORDED,SGD,2437,2026-01-18 19:20:33
PEV-000001378,TXN-00000481,3,CAPTURED,RECORDED,SGD,2437,2026-01-18 19:21:18
PEV-000001379,TXN-00000482,1,INITIATED,RECORDED,SGD,2545,2026-02-12 00:14:18
PEV-000001380,TXN-00000482,2,AUTHORIZED,RECORDED,SGD,2545,2026-02-12 00:15:03
PEV-000001381,TXN-00000482,3,CAPTURED,RECORDED,SGD,2545,2026-02-12 00:15:48
PEV-000001382,TXN-00000483,1,INITIATED,RECORDED,SGD,5443,2026-02-06 13:47:04
PEV-000001383,TXN-00000483,2,AUTHORIZED,RECORDED,SGD,5443,2026-02-06 13:47:49
PEV-000001384,TXN-00000483,3,CAPTURED,RECORDED,SGD,5443,2026-02-06 13:48:34
PEV-000001385,TXN-00000484,1,INITIATED,RECORDED,USD,4972,2026-02-19 02:31:14
PEV-000001386,TXN-00000484,2,AUTHORIZED,RECORDED,USD,4972,2026-02-19 02:31:59
PEV-000001387,TXN-00000484,3,CAPTURED,RECORDED,USD,4972,2026-02-19 02:32:44
PEV-000001388,TXN-00000485,1,INITIATED,RECORDED,SGD,11516,2026-01-13 01:08:40
PEV-000001389,TXN-00000485,2,DECLINED,RECORDED,SGD,11516,2026-01-13 01:09:25
PEV-000001390,TXN-00000486,1,INITIATED,RECORDED,SGD,19946,2026-01-20 16:57:11
PEV-000001391,TXN-00000486,2,AUTHORIZED,RECORDED,SGD,19946,2026-01-20 16:57:56
PEV-000001392,TXN-00000486,3,CAPTURED,RECORDED,SGD,19946,2026-01-20 16:58:41
PEV-000001393,TXN-00000487,1,INITIATED,RECORDED,USD,13787,2026-02-16 14:28:55
PEV-000001394,TXN-00000487,2,AUTHORIZED,RECORDED,USD,13787,2026-02-16 14:29:40
PEV-000001395,TXN-00000488,1,INITIATED,RECORDED,SGD,16479,2026-02-21 18:33:55
PEV-000001396,TXN-00000488,2,AUTHORIZED,RECORDED,SGD,16479,2026-02-21 18:34:40
PEV-000001397,TXN-00000488,3,CAPTURED,RECORDED,SGD,16479,2026-02-21 18:35:25
PEV-000001398,TXN-00000489,1,INITIATED,RECORDED,SGD,27889,2026-02-28 05:52:12
PEV-000001399,TXN-00000489,2,AUTHORIZED,RECORDED,SGD,27889,2026-02-28 05:52:57
PEV-000001400,TXN-00000489,3,CAPTURED,RECORDED,SGD,27889,2026-02-28 05:53:42
PEV-000001401,TXN-00000490,1,INITIATED,RECORDED,THB,14372,2026-02-24 07:47:00
PEV-000001402,TXN-00000490,2,AUTHORIZED,RECORDED,THB,14372,2026-02-24 07:47:45
PEV-000001403,TXN-00000490,3,CAPTURED,RECORDED,THB,14372,2026-02-24 07:48:30
PEV-000001404,TXN-00000491,1,INITIATED,RECORDED,USD,3352,2026-02-22 02:40:33
PEV-000001405,TXN-00000491,2,AUTHORIZED,RECORDED,USD,3352,2026-02-22 02:41:18
PEV-000001406,TXN-00000491,3,CAPTURED,RECORDED,USD,3352,2026-02-22 02:42:03
PEV-000001407,TXN-00000492,1,INITIATED,RECORDED,USD,948,2026-01-12 12:14:00
PEV-000001408,TXN-00000492,2,AUTHORIZED,RECORDED,USD,948,2026-01-12 12:14:45
PEV-000001409,TXN-00000492,3,CAPTURED,RECORDED,USD,948,2026-01-12 12:15:30
PEV-000001410,TXN-00000493,1,INITIATED,RECORDED,THB,3145,2026-02-09 05:42:37
PEV-000001411,TXN-00000493,2,AUTHORIZED,RECORDED,THB,3145,2026-02-09 05:43:22
PEV-000001412,TXN-00000493,3,CAPTURED,RECORDED,THB,3145,2026-02-09 05:44:07
PEV-000001413,TXN-00000494,1,INITIATED,RECORDED,USD,2797,2026-02-03 10:07:04
PEV-000001414,TXN-00000494,2,DECLINED,RECORDED,USD,2797,2026-02-03 10:07:49
PEV-000001415,TXN-00000495,1,INITIATED,RECORDED,THB,10649,2026-02-08 22:56:34
PEV-000001416,TXN-00000495,2,AUTHORIZED,RECORDED,THB,10649,2026-02-08 22:57:19
PEV-000001417,TXN-00000495,3,CAPTURED,RECORDED,THB,10649,2026-02-08 22:58:04
PEV-000001418,TXN-00000496,1,INITIATED,RECORDED,THB,4707,2026-01-21 02:41:32
PEV-000001419,TXN-00000496,2,AUTHORIZED,RECORDED,THB,4707,2026-01-21 02:42:17
PEV-000001420,TXN-00000497,1,INITIATED,RECORDED,USD,5622,2026-01-06 11:07:58
PEV-000001421,TXN-00000497,2,AUTHORIZED,RECORDED,USD,5622,2026-01-06 11:08:43
PEV-000001422,TXN-00000497,3,CAPTURED,RECORDED,USD,5622,2026-01-06 11:09:28
PEV-000001423,TXN-00000498,1,INITIATED,RECORDED,SGD,12597,2026-01-03 04:52:12
PEV-000001424,TXN-00000498,2,DECLINED,RECORDED,SGD,12597,2026-01-03 04:52:57
PEV-000001425,TXN-00000499,1,INITIATED,RECORDED,THB,24525,2026-02-24 13:48:21
PEV-000001426,TXN-00000499,2,AUTHORIZED,RECORDED,THB,24525,2026-02-24 13:49:06
PEV-000001427,TXN-00000499,3,CAPTURED,RECORDED,THB,24525,2026-02-24 13:49:51
PEV-000001428,TXN-00000500,1,INITIATED,RECORDED,USD,861,2026-01-31 11:11:31
PEV-000001429,TXN-00000500,2,AUTHORIZED,RECORDED,USD,861,2026-01-31 11:12:16
PEV-000001430,TXN-00000500,3,CAPTURED,RECORDED,USD,861,2026-01-31 11:13:01
PEV-000001431,TXN-00000501,1,INITIATED,RECORDED,USD,3080,2026-01-26 08:07:59
PEV-000001432,TXN-00000501,2,AUTHORIZED,RECORDED,USD,3080,2026-01-26 08:08:44
PEV-000001433,TXN-00000501,3,CAPTURED,RECORDED,USD,3080,2026-01-26 08:09:29
PEV-000001434,TXN-00000502,1,INITIATED,RECORDED,USD,24614,2026-02-15 01:19:42
PEV-000001435,TXN-00000502,2,AUTHORIZED,RECORDED,USD,24614,2026-02-15 01:20:27
PEV-000001436,TXN-00000503,1,INITIATED,RECORDED,USD,5165,2026-02-19 05:36:47
PEV-000001437,TXN-00000503,2,AUTHORIZED,RECORDED,USD,5165,2026-02-19 05:37:32
PEV-000001438,TXN-00000503,3,CAPTURED,RECORDED,USD,5165,2026-02-19 05:38:17
PEV-000001439,TXN-00000504,1,INITIATED,RECORDED,THB,3084,2026-02-04 09:14:34
PEV-000001440,TXN-00000504,2,AUTHORIZED,RECORDED,THB,3084,2026-02-04 09:15:19
PEV-000001441,TXN-00000504,3,CAPTURED,RECORDED,THB,3084,2026-02-04 09:16:04
PEV-000001442,TXN-00000505,1,INITIATED,RECORDED,USD,757,2026-01-27 02:13:10
PEV-000001443,TXN-00000505,2,DECLINED,RECORDED,USD,757,2026-01-27 02:13:55
PEV-000001444,TXN-00000506,1,INITIATED,RECORDED,SGD,7673,2026-02-24 02:38:57
PEV-000001445,TXN-00000506,2,AUTHORIZED,RECORDED,SGD,7673,2026-02-24 02:39:42
PEV-000001446,TXN-00000506,3,CAPTURED,RECORDED,SGD,7673,2026-02-24 02:40:27
PEV-000001447,TXN-00000507,1,INITIATED,RECORDED,SGD,7287,2026-01-09 06:21:17
PEV-000001448,TXN-00000507,2,AUTHORIZED,RECORDED,SGD,7287,2026-01-09 06:22:02
PEV-000001449,TXN-00000507,3,CAPTURED,RECORDED,SGD,7287,2026-01-09 06:22:47
PEV-000001450,TXN-00000508,1,INITIATED,RECORDED,USD,12070,2026-03-01 08:42:13
PEV-000001451,TXN-00000508,2,AUTHORIZED,RECORDED,USD,12070,2026-03-01 08:42:58
PEV-000001452,TXN-00000508,3,CAPTURED,RECORDED,USD,12070,2026-03-01 08:43:43
PEV-000001453,TXN-00000509,1,INITIATED,RECORDED,THB,21971,2026-02-14 00:32:21
PEV-000001454,TXN-00000509,2,AUTHORIZED,RECORDED,THB,21971,2026-02-14 00:33:06
PEV-000001455,TXN-00000509,3,CAPTURED,RECORDED,THB,21971,2026-02-14 00:33:51
PEV-000001456,TXN-00000510,1,INITIATED,RECORDED,THB,513,2026-01-25 18:56:55
PEV-000001457,TXN-00000510,2,AUTHORIZED,RECORDED,THB,513,2026-01-25 18:57:40
PEV-000001458,TXN-00000510,3,CAPTURED,RECORDED,THB,513,2026-01-25 18:58:25
PEV-000001459,TXN-00000511,1,INITIATED,RECORDED,THB,36201,2026-02-24 20:38:04
PEV-000001460,TXN-00000511,2,AUTHORIZED,RECORDED,THB,36201,2026-02-24 20:38:49
PEV-000001461,TXN-00000511,3,CAPTURED,RECORDED,THB,36201,2026-02-24 20:39:34
PEV-000001462,TXN-00000512,1,INITIATED,RECORDED,USD,5458,2026-02-25 03:50:00
PEV-000001463,TXN-00000512,2,AUTHORIZED,RECORDED,USD,5458,2026-02-25 03:50:45
PEV-000001464,TXN-00000512,3,CANCELLED,RECORDED,USD,5458,2026-02-25 03:51:30
PEV-000001465,TXN-00000513,1,INITIATED,RECORDED,THB,18004,2026-02-05 10:11:02
PEV-000001466,TXN-00000513,2,AUTHORIZED,RECORDED,THB,18004,2026-02-05 10:11:47
PEV-000001467,TXN-00000513,3,CAPTURED,RECORDED,THB,18004,2026-02-05 10:12:32
PEV-000001468,TXN-00000514,1,INITIATED,RECORDED,SGD,4069,2026-02-02 07:36:26
PEV-000001469,TXN-00000514,2,AUTHORIZED,RECORDED,SGD,4069,2026-02-02 07:37:11
PEV-000001470,TXN-00000514,3,CAPTURED,RECORDED,SGD,4069,2026-02-02 07:37:56
PEV-000001471,TXN-00000515,1,INITIATED,RECORDED,SGD,20011,2026-02-27 21:54:39
PEV-000001472,TXN-00000515,2,AUTHORIZED,RECORDED,SGD,20011,2026-02-27 21:55:24
PEV-000001473,TXN-00000515,3,CAPTURED,RECORDED,SGD,20011,2026-02-27 21:56:09
PEV-000001474,TXN-00000516,1,INITIATED,RECORDED,SGD,22458,2026-02-20 23:17:45
PEV-000001475,TXN-00000516,2,AUTHORIZED,RECORDED,SGD,22458,2026-02-20 23:18:30
PEV-000001476,TXN-00000516,3,CAPTURED,RECORDED,SGD,22458,2026-02-20 23:19:15
PEV-000001477,TXN-00000517,1,INITIATED,RECORDED,USD,14968,2026-01-18 02:31:11
PEV-000001478,TXN-00000517,2,AUTHORIZED,RECORDED,USD,14968,2026-01-18 02:31:56
PEV-000001479,TXN-00000517,3,CAPTURED,RECORDED,USD,14968,2026-01-18 02:32:41
PEV-000001480,TXN-00000518,1,INITIATED,RECORDED,USD,2417,2026-01-18 11:30:09
PEV-000001481,TXN-00000518,2,AUTHORIZED,RECORDED,USD,2417,2026-01-18 11:30:54
PEV-000001482,TXN-00000518,3,CAPTURED,RECORDED,USD,2417,2026-01-18 11:31:39
PEV-000001483,TXN-00000519,1,INITIATED,RECORDED,USD,3289,2026-01-09 15:36:21
PEV-000001484,TXN-00000519,2,AUTHORIZED,RECORDED,USD,3289,2026-01-09 15:37:06
PEV-000001485,TXN-00000519,3,CAPTURED,RECORDED,USD,3289,2026-01-09 15:37:51
PEV-000001486,TXN-00000520,1,INITIATED,RECORDED,USD,2270,2026-01-28 19:40:54
PEV-000001487,TXN-00000520,2,AUTHORIZED,RECORDED,USD,2270,2026-01-28 19:41:39
PEV-000001488,TXN-00000520,3,CAPTURED,RECORDED,USD,2270,2026-01-28 19:42:24
PEV-000001489,TXN-00000521,1,INITIATED,RECORDED,SGD,5127,2026-01-23 23:13:36
PEV-000001490,TXN-00000521,2,AUTHORIZED,RECORDED,SGD,5127,2026-01-23 23:14:21
PEV-000001491,TXN-00000522,1,INITIATED,RECORDED,USD,7808,2026-01-27 16:55:22
PEV-000001492,TXN-00000522,2,AUTHORIZED,RECORDED,USD,7808,2026-01-27 16:56:07
PEV-000001493,TXN-00000522,3,CAPTURED,RECORDED,USD,7808,2026-01-27 16:56:52
PEV-000001494,TXN-00000523,1,INITIATED,RECORDED,THB,5091,2026-01-26 10:57:49
PEV-000001495,TXN-00000523,2,AUTHORIZED,RECORDED,THB,5091,2026-01-26 10:58:34
PEV-000001496,TXN-00000523,3,CAPTURED,RECORDED,THB,5091,2026-01-26 10:59:19
PEV-000001497,TXN-00000524,1,INITIATED,RECORDED,SGD,2988,2026-03-01 01:12:05
PEV-000001498,TXN-00000524,2,AUTHORIZED,RECORDED,SGD,2988,2026-03-01 01:12:50
PEV-000001499,TXN-00000524,3,CAPTURED,RECORDED,SGD,2988,2026-03-01 01:13:35
PEV-000001500,TXN-00000525,1,INITIATED,RECORDED,THB,1579,2026-02-17 22:25:05
PEV-000001501,TXN-00000525,2,AUTHORIZED,RECORDED,THB,1579,2026-02-17 22:25:50
PEV-000001502,TXN-00000525,3,CAPTURED,RECORDED,THB,1579,2026-02-17 22:26:35
PEV-000001503,TXN-00000526,1,INITIATED,RECORDED,THB,3089,2026-01-26 15:10:19
PEV-000001504,TXN-00000526,2,AUTHORIZED,RECORDED,THB,3089,2026-01-26 15:11:04
PEV-000001505,TXN-00000526,3,CAPTURED,RECORDED,THB,3089,2026-01-26 15:11:49
PEV-000001506,TXN-00000527,1,INITIATED,RECORDED,THB,16821,2026-01-21 22:11:23
PEV-000001507,TXN-00000527,2,AUTHORIZED,RECORDED,THB,16821,2026-01-21 22:12:08
PEV-000001508,TXN-00000527,3,CAPTURED,RECORDED,THB,16821,2026-01-21 22:12:53
PEV-000001509,TXN-00000528,1,INITIATED,RECORDED,SGD,2014,2026-02-10 07:33:50
PEV-000001510,TXN-00000528,2,AUTHORIZED,RECORDED,SGD,2014,2026-02-10 07:34:35
PEV-000001511,TXN-00000528,3,CAPTURED,RECORDED,SGD,2014,2026-02-10 07:35:20
PEV-000001512,TXN-00000529,1,INITIATED,RECORDED,THB,548,2026-03-01 19:24:22
PEV-000001513,TXN-00000529,2,AUTHORIZED,RECORDED,THB,548,2026-03-01 19:25:07
PEV-000001514,TXN-00000530,1,INITIATED,RECORDED,USD,1909,2026-01-30 18:41:21
PEV-000001515,TXN-00000530,2,AUTHORIZED,RECORDED,USD,1909,2026-01-30 18:42:06
PEV-000001516,TXN-00000530,3,CAPTURED,RECORDED,USD,1909,2026-01-30 18:42:51
PEV-000001517,TXN-00000531,1,INITIATED,RECORDED,USD,22851,2026-01-18 18:11:02
PEV-000001518,TXN-00000531,2,AUTHORIZED,RECORDED,USD,22851,2026-01-18 18:11:47
PEV-000001519,TXN-00000531,3,CANCELLED,RECORDED,USD,22851,2026-01-18 18:12:32
PEV-000001520,TXN-00000532,1,INITIATED,RECORDED,SGD,21779,2026-01-13 04:17:34
PEV-000001521,TXN-00000532,2,AUTHORIZED,RECORDED,SGD,21779,2026-01-13 04:18:19
PEV-000001522,TXN-00000532,3,CAPTURED,RECORDED,SGD,21779,2026-01-13 04:19:04
PEV-000001523,TXN-00000533,1,INITIATED,RECORDED,USD,25310,2026-01-25 03:40:15
PEV-000001524,TXN-00000533,2,AUTHORIZED,RECORDED,USD,25310,2026-01-25 03:41:00
PEV-000001525,TXN-00000533,3,CAPTURED,RECORDED,USD,25310,2026-01-25 03:41:45
PEV-000001526,TXN-00000534,1,INITIATED,RECORDED,SGD,15133,2026-01-24 12:06:10
PEV-000001527,TXN-00000534,2,AUTHORIZED,RECORDED,SGD,15133,2026-01-24 12:06:55
PEV-000001528,TXN-00000534,3,CAPTURED,RECORDED,SGD,15133,2026-01-24 12:07:40
PEV-000001529,TXN-00000535,1,INITIATED,RECORDED,SGD,1374,2026-01-24 15:22:50
PEV-000001530,TXN-00000535,2,AUTHORIZED,RECORDED,SGD,1374,2026-01-24 15:23:35
PEV-000001531,TXN-00000535,3,CAPTURED,RECORDED,SGD,1374,2026-01-24 15:24:20
PEV-000001532,TXN-00000536,1,INITIATED,RECORDED,THB,3462,2026-01-21 22:07:20
PEV-000001533,TXN-00000536,2,AUTHORIZED,RECORDED,THB,3462,2026-01-21 22:08:05
PEV-000001534,TXN-00000536,3,CAPTURED,RECORDED,THB,3462,2026-01-21 22:08:50
PEV-000001535,TXN-00000537,1,INITIATED,RECORDED,USD,4409,2026-02-23 20:50:56
PEV-000001536,TXN-00000537,2,AUTHORIZED,RECORDED,USD,4409,2026-02-23 20:51:41
PEV-000001537,TXN-00000537,3,CAPTURED,RECORDED,USD,4409,2026-02-23 20:52:26
PEV-000001538,TXN-00000538,1,INITIATED,RECORDED,THB,2132,2026-03-01 08:29:21
PEV-000001539,TXN-00000538,2,AUTHORIZED,RECORDED,THB,2132,2026-03-01 08:30:06
PEV-000001540,TXN-00000539,1,INITIATED,RECORDED,USD,4927,2026-01-01 18:47:35
PEV-000001541,TXN-00000539,2,AUTHORIZED,RECORDED,USD,4927,2026-01-01 18:48:20
PEV-000001542,TXN-00000539,3,CAPTURED,RECORDED,USD,4927,2026-01-01 18:49:05
PEV-000001543,TXN-00000540,1,INITIATED,RECORDED,USD,5711,2026-02-09 06:28:21
PEV-000001544,TXN-00000540,2,AUTHORIZED,RECORDED,USD,5711,2026-02-09 06:29:06
PEV-000001545,TXN-00000541,1,INITIATED,RECORDED,SGD,4266,2026-01-16 15:10:40
PEV-000001546,TXN-00000541,2,AUTHORIZED,RECORDED,SGD,4266,2026-01-16 15:11:25
PEV-000001547,TXN-00000541,3,CAPTURED,RECORDED,SGD,4266,2026-01-16 15:12:10
PEV-000001548,TXN-00000542,1,INITIATED,RECORDED,SGD,3382,2026-01-01 06:58:44
PEV-000001549,TXN-00000542,2,AUTHORIZED,RECORDED,SGD,3382,2026-01-01 06:59:29
PEV-000001550,TXN-00000542,3,CAPTURED,RECORDED,SGD,3382,2026-01-01 07:00:14
