transaction_id,account_id,merchant_id,idempotency_key,currency,transaction_amount_minor,status,initiated_at,completed_at
TXN-00001520,ACC-000109,MER-00056,IDEMP-00001520,THB,5859,COMPLETED,2026-01-13 13:59:45,2026-01-13 14:09:19
TXN-00001521,ACC-000385,MER-00038,IDEMP-00001521,THB,4436,COMPLETED,2026-01-25 02:31:12,2026-01-25 02:37:03
TXN-00001522,ACC-000321,MER-00070,IDEMP-00001522,THB,4974,COMPLETED,2026-01-20 19:37:59,2026-01-20 19:46:29
TXN-00001523,ACC-000259,MER-00057,IDEMP-00001523,THB,601,COMPLETED,2026-01-11 11:56:27,2026-01-11 12:01:32
TXN-00001524,ACC-000035,MER-00029,IDEMP-00001524,THB,1316,DECLINED,2026-02-19 02:37:53,2026-02-19 02:41:27
TXN-00001525,ACC-000026,MER-00071,IDEMP-00001525,USD,6312,COMPLETED,2026-02-23 15:50:51,2026-02-23 15:53:38
TXN-00001526,ACC-000032,MER-00028,IDEMP-00001526,SGD,14737,COMPLETED,2026-01-15 23:42:18,2026-01-15 23:51:06
TXN-00001527,ACC-000330,MER-00019,IDEMP-00001527,USD,13486,COMPLETED,2026-02-28 14:46:55,2026-02-28 14:50:50
TXN-00001528,ACC-000408,MER-00009,IDEMP-00001528,THB,21406,PENDING,2026-01-31 17:01:16,
TXN-00001529,ACC-000227,MER-00042,IDEMP-00001529,SGD,2230,CANCELLED,2026-02-08 02:05:25,2026-02-08 02:07:18
TXN-00001530,ACC-000099,MER-00072,IDEMP-00001530,SGD,6721,COMPLETED,2026-02-06 01:37:34,2026-02-06 01:42:50
TXN-00001531,ACC-000028,MER-00046,IDEMP-00001531,SGD,6978,COMPLETED,2026-01-06 03:13:14,2026-01-06 03:20:53
TXN-00001532,ACC-000343,MER-00044,IDEMP-00001532,THB,26735,COMPLETED,2026-01-31 03:26:38,2026-01-31 03:32:39
TXN-00001533,ACC-000012,MER-00027,IDEMP-00001533,SGD,785,COMPLETED,2026-02-19 11:08:07,2026-02-19 11:17:57
TXN-00001534,ACC-000333,MER-00036,IDEMP-00001534,USD,3615,COMPLETED,2026-01-09 08:50:03,2026-01-09 08:50:37
TXN-00001535,ACC-000321,MER-00079,IDEMP-00001535,THB,15046,COMPLETED,2026-02-24 06:40:00,2026-02-24 06:40:56
TXN-00001536,ACC-000181,MER-00016,IDEMP-00001536,USD,9753,COMPLETED,2026-02-05 01:26:10,2026-02-05 01:35:30
TXN-00001537,ACC-000053,MER-00037,IDEMP-00001537,THB,2430,COMPLETED,2026-02-22 20:40:04,2026-02-22 20:46:22
TXN-00001538,ACC-000050,MER-00076,IDEMP-00001538,SGD,11966,COMPLETED,2026-01-15 04:41:28,2026-01-15 04:42:55
TXN-00001539,ACC-000127,MER-00009,IDEMP-00001539,SGD,8876,COMPLETED,2026-01-26 22:13:25,2026-01-26 22:13:38
TXN-00001540,ACC-000428,MER-00027,IDEMP-00001540,USD,5259,COMPLETED,2026-02-21 01:41:22,2026-02-21 01:44:48
TXN-00001541,ACC-000442,MER-00076,IDEMP-00001541,SGD,5811,COMPLETED,2026-01-06 13:45:58,2026-01-06 13:50:29
TXN-00001542,ACC-000245,MER-00072,IDEMP-00001542,USD,1777,COMPLETED,2026-02-20 09:07:20,2026-02-20 09:14:14
TXN-00001543,ACC-000296,MER-00045,IDEMP-00001543,USD,1891,COMPLETED,2026-01-28 04:57:40,2026-01-28 04:58:16
TXN-00001544,ACC-000094,MER-00080,IDEMP-00001544,SGD,446,COMPLETED,2026-01-02 08:11:12,2026-01-02 08:17:36
TXN-00001545,ACC-000309,MER-00042,IDEMP-00001545,SGD,5028,COMPLETED,2026-02-04 13:19:25,2026-02-04 13:27:10
TXN-00001546,ACC-000019,MER-00075,IDEMP-00001546,SGD,5932,DECLINED,2026-02-16 18:16:18,2026-02-16 18:20:53
TXN-00001547,ACC-000129,MER-00013,IDEMP-00001547,SGD,5077,COMPLETED,2026-02-05 18:21:51,2026-02-05 18:25:57
TXN-00001548,ACC-000022,MER-00045,IDEMP-00001548,SGD,20187,COMPLETED,2026-01-27 01:40:10,2026-01-27 01:42:24
TXN-00001549,ACC-000060,MER-00024,IDEMP-00001549,SGD,4562,COMPLETED,2026-02-19 18:20:40,2026-02-19 18:26:17
TXN-00001550,ACC-000177,MER-00023,IDEMP-00001550,USD,6234,DECLINED,2026-01-29 23:58:43,2026-01-30 00:08:14
TXN-00001551,ACC-000180,MER-00020,IDEMP-00001551,SGD,5904,COMPLETED,2026-02-11 14:23:40,2026-02-11 14:29:51
TXN-00001552,ACC-000145,MER-00012,IDEMP-00001552,SGD,16683,COMPLETED,2026-01-30 23:16:24,2026-01-30 23:24:21
TXN-00001553,ACC-000417,MER-00010,IDEMP-00001553,USD,4040,COMPLETED,2026-01-17 06:59:57,2026-01-17 07:09:39
TXN-00001554,ACC-000170,MER-00025,IDEMP-00001554,USD,3328,COMPLETED,2026-02-07 18:09:44,2026-02-07 18:10:37
TXN-00001555,ACC-000443,MER-00062,IDEMP-00001555,SGD,4814,COMPLETED,2026-02-23 11:26:21,2026-02-23 11:29:43
TXN-00001556,ACC-000331,MER-00044,IDEMP-00001556,USD,4362,COMPLETED,2026-01-13 10:23:42,2026-01-13 10:29:40
TXN-00001557,ACC-000120,MER-00027,IDEMP-00001557,THB,14721,COMPLETED,2026-02-04 14:27:34,2026-02-04 14:29:38
TXN-00001558,ACC-000271,MER-00080,IDEMP-00001558,SGD,10535,COMPLETED,2026-02-18 00:34:27,2026-02-18 00:41:11
TXN-00001559,ACC-000422,MER-00031,IDEMP-00001559,THB,16859,CANCELLED,2026-02-16 11:42:11,2026-02-16 11:45:57
TXN-00001560,ACC-000070,MER-00052,IDEMP-00001560,THB,8073,COMPLETED,2026-01-02 04:52:14,2026-01-02 04:56:38
TXN-00001561,ACC-000118,MER-00062,IDEMP-00001561,THB,55410,COMPLETED,2026-01-20 15:55:47,2026-01-20 16:03:50
TXN-00001562,ACC-000057,MER-00057,IDEMP-00001562,THB,29565,COMPLETED,2026-01-23 02:04:09,2026-01-23 02:13:18
TXN-00001563,ACC-000325,MER-00073,IDEMP-00001563,SGD,6165,COMPLETED,2026-02-05 18:00:10,2026-02-05 18:07:26
TXN-00001564,ACC-000356,MER-00013,IDEMP-00001564,SGD,13471,COMPLETED,2026-02-21 09:32:19,2026-02-21 09:36:28
TXN-00001565,ACC-000316,MER-00060,IDEMP-00001565,SGD,9985,COMPLETED,2026-02-15 13:11:31,2026-02-15 13:19:51
TXN-00001566,ACC-000244,MER-00046,IDEMP-00001566,USD,2958,COMPLETED,2026-02-05 12:32:58,2026-02-05 12:36:29
TXN-00001567,ACC-000046,MER-00042,IDEMP-00001567,SGD,1114,COMPLETED,2026-02-01 07:57:06,2026-02-01 08:06:32
TXN-00001568,ACC-000046,MER-00047,IDEMP-00001568,SGD,15167,COMPLETED,2026-01-17 21:41:32,2026-01-17 21:44:29
TXN-00001569,ACC-000024,MER-00069,IDEMP-00001569,SGD,2743,COMPLETED,2026-01-15 03:51:36,2026-01-15 03:54:43
TXN-00001570,ACC-000084,MER-00016,IDEMP-00001570,USD,11910,COMPLETED,2026-01-19 02:25:31,2026-01-19 02:33:32
TXN-00001571,ACC-000438,MER-00042,IDEMP-00001571,USD,4909,COMPLETED,2026-01-18 02:28:10,2026-01-18 02:31:13
TXN-00001572,ACC-000112,MER-00026,IDEMP-00001572,SGD,1424,COMPLETED,2026-01-19 20:13:30,2026-01-19 20:15:18
TXN-00001573,ACC-000340,MER-00076,IDEMP-00001573,SGD,2173,COMPLETED,2026-01-27 17:41:27,2026-01-27 17:47:37
TXN-00001574,ACC-000128,MER-00028,IDEMP-00001574,USD,15780,COMPLETED,2026-02-11 22:18:20,2026-02-11 22:24:24
TXN-00001575,ACC-000083,MER-00001,IDEMP-00001575,USD,7763,COMPLETED,2026-02-12 10:12:46,2026-02-12 10:17:20
TXN-00001576,ACC-000357,MER-00019,IDEMP-00001576,SGD,1258,COMPLETED,2026-01-22 09:47:09,2026-01-22 09:49:31
TXN-00001577,ACC-000339,MER-00063,IDEMP-00001577,SGD,545,COMPLETED,2026-01-25 09:47:53,2026-01-25 09:53:01
TXN-00001578,ACC-000171,MER-00047,IDEMP-00001578,SGD,31955,COMPLETED,2026-02-14 15:02:36,2026-02-14 15:07:16
TXN-00001579,ACC-000091,MER-00016,IDEMP-00001579,THB,1036,COMPLETED,2026-02-18 10:59:57,2026-02-18 11:06:18
TXN-00001580,ACC-000430,MER-00016,IDEMP-00001580,THB,2514,COMPLETED,2026-02-06 07:26:07,2026-02-06 07:30:31
TXN-00001581,ACC-000207,MER-00028,IDEMP-00001581,THB,7811,COMPLETED,2026-02-18 19:44:10,2026-02-18 19:45:50
TXN-00001582,ACC-000298,MER-00010,IDEMP-00001582,SGD,322,PENDING,2026-01-15 11:37:18,
TXN-00001583,ACC-000401,MER-00076,IDEMP-00001583,THB,4530,COMPLETED,2026-02-19 18:41:40,2026-02-19 18:49:28
TXN-00001584,ACC-000222,MER-00048,IDEMP-00001584,USD,3314,PENDING,2026-01-19 13:59:43,
TXN-00001585,ACC-000080,MER-00004,IDEMP-00001585,USD,440,COMPLETED,2026-01-29 22:46:07,2026-01-29 22:50:06
TXN-00001586,ACC-000040,MER-00055,IDEMP-00001586,USD,1941,COMPLETED,2026-02-21 08:29:23,2026-02-21 08:39:22
TXN-00001587,ACC-000107,MER-00007,IDEMP-00001587,SGD,9712,COMPLETED,2026-01-18 20:18:25,2026-01-18 20:26:12
TXN-00001588,ACC-000121,MER-00069,IDEMP-00001588,THB,12417,COMPLETED,2026-02-08 07:13:37,2026-02-08 07:18:12
TXN-00001589,ACC-000285,MER-00044,IDEMP-00001589,SGD,10405,COMPLETED,2026-02-17 03:47:02,2026-02-17 03:53:45
TXN-00001590,ACC-000387,MER-00007,IDEMP-00001590,USD,11411,COMPLETED,2026-01-09 04:14:44,2026-01-09 04:21:09
TXN-00001591,ACC-000408,MER-00049,IDEMP-00001591,THB,20938,COMPLETED,2026-02-21 19:18:10,2026-02-21 19:25:08
TXN-00001592,ACC-000025,MER-00023,IDEMP-00001592,USD,4616,CANCELLED,2026-02-06 04:32:37,2026-02-06 04:36:58
TXN-00001593,ACC-000450,MER-00031,IDEMP-00001593,SGD,3354,COMPLETED,2026-01-21 12:56:20,2026-01-21 13:01:36
TXN-00001594,ACC-000243,MER-00008,IDEMP-00001594,SGD,4878,COMPLETED,2026-02-14 15:18:23,2026-02-14 15:21:22
TXN-00001595,ACC-000150,MER-00004,IDEMP-00001595,SGD,5757,COMPLETED,2026-01-12 11:56:00,2026-01-12 12:04:24
TXN-00001596,ACC-000331,MER-00032,IDEMP-00001596,USD,1749,COMPLETED,2026-01-19 11:41:29,2026-01-19 11:45:46
TXN-00001597,ACC-000265,MER-00058,IDEMP-00001597,SGD,3949,DECLINED,2026-01-14 08:18:28,2026-01-14 08:18:54
TXN-00001598,ACC-000197,MER-00026,IDEMP-00001598,USD,1843,CANCELLED,2026-01-15 20:01:08,2026-01-15 20:07:29
TXN-00001599,ACC-000257,MER-00023,IDEMP-00001599,USD,14295,COMPLETED,2026-02-14 16:32:26,2026-02-14 16:37:42
TXN-00001600,ACC-000176,MER-00002,IDEMP-00001600,SGD,6435,COMPLETED,2026-02-14 05:19:35,2026-02-14 05:21:20
TXN-00001601,ACC-000174,MER-00076,IDEMP-00001601,SGD,903,COMPLETED,2026-02-06 14:41:26,2026-02-06 14:44:49
TXN-00001602,ACC-000179,MER-00005,IDEMP-00001602,THB,6332,DECLINED,2026-01-03 17:40:34,2026-01-03 17:41:53
TXN-00001603,ACC-000238,MER-00066,IDEMP-00001603,THB,2748,COMPLETED,2026-02-23 16:59:12,2026-02-23 17:02:26
TXN-00001604,ACC-000438,MER-00052,IDEMP-00001604,USD,3503,COMPLETED,2026-02-10 22:33:25,2026-02-10 22:42:09
TXN-00001605,ACC-000225,MER-00050,IDEMP-00001605,USD,1299,COMPLETED,2026-02-24 15:04:04,2026-02-24 15:08:46
TXN-00001606,ACC-000292,MER-00059,IDEMP-00001606,THB,2662,COMPLETED,2026-01-09 12:41:47,2026-01-09 12:50:52
TXN-00001607,ACC-000395,MER-00001,IDEMP-00001607,USD,7436,COMPLETED,2026-02-15 03:41:41,2026-02-15 03:48:16
TXN-00001608,ACC-000339,MER-00046,IDEMP-00001608,SGD,789,COMPLETED,2026-01-28 08:19:02,2026-01-28 08:19:21
TXN-00001609,ACC-000086,MER-00039,IDEMP-00001609,SGD,954,COMPLETED,2026-02-21 19:08:58,2026-02-21 19:17:13
TXN-00001610,ACC-000119,MER-00002,IDEMP-00001610,USD,11581,COMPLETED,2026-02-27 02:00:41,2026-02-27 02:06:16
TXN-00001611,ACC-000369,MER-00056,IDEMP-00001611,USD,4480,DECLINED,2026-01-16 00:40:10,2026-01-16 00:46:52
TXN-00001612,ACC-000333,MER-00029,IDEMP-00001612,USD,7903,COMPLETED,2026-01-06 17:21:53,2026-01-06 17:25:05
TXN-00001613,ACC-000187,MER-00071,IDEMP-00001613,SGD,9480,COMPLETED,2026-01-03 06:11:42,2026-01-03 06:19:48
TXN-00001614,ACC-000382,MER-00033,IDEMP-00001614,USD,6610,COMPLETED,2026-01-22 04:12:54,2026-01-22 04:20:40
TXN-00001615,ACC-000306,MER-00030,IDEMP-00001615,SGD,4263,COMPLETED,2026-01-12 08:14:52,2026-01-12 08:18:19
TXN-00001616,ACC-000201,MER-00063,IDEMP-00001616,SGD,1629,PENDING,2026-02-10 05:50:04,
TXN-00001617,ACC-000214,MER-00009,IDEMP-00001617,THB,6246,COMPLETED,2026-02-13 03:59:48,2026-02-13 04:05:37
TXN-00001618,ACC-000310,MER-00015,IDEMP-00001618,THB,6796,COMPLETED,2026-02-08 11:52:29,2026-02-08 11:53:42
TXN-00001619,ACC-000336,MER-00039,IDEMP-00001619,THB,963,COMPLETED,2026-01-10 10:58:08,2026-01-10 10:59:37
TXN-00001620,ACC-000325,MER-00045,IDEMP-00001620,SGD,3965,COMPLETED,2026-01-22 16:19:28,2026-01-22 16:21:41
TXN-00001621,ACC-000366,MER-00040,IDEMP-00001621,USD,8087,COMPLETED,2026-01-10 23:29:22,2026-01-10 23:31:49
TXN-00001622,ACC-000229,MER-00046,IDEMP-00001622,SGD,1793,COMPLETED,2026-02-08 04:17:33,2026-02-08 04:21:49
TXN-00001623,ACC-000020,MER-00010,IDEMP-00001623,THB,4115,COMPLETED,2026-01-10 03:10:27,2026-01-10 03:16:12
TXN-00001624,ACC-000007,MER-00044,IDEMP-00001624,THB,3107,COMPLETED,2026-01-22 02:18:09,2026-01-22 02:21:34
TXN-00001625,ACC-000087,MER-00023,IDEMP-00001625,THB,13439,DECLINED,2026-02-15 13:59:59,2026-02-15 14:01:35
TXN-00001626,ACC-000294,MER-00005,IDEMP-00001626,SGD,2392,COMPLETED,2026-02-08 21:00:08,2026-02-08 21:09:39
TXN-00001627,ACC-000089,MER-00015,IDEMP-00001627,USD,4193,COMPLETED,2026-03-01 10:57:54,2026-03-01 10:59:27
TXN-00001628,ACC-000212,MER-00034,IDEMP-00001628,THB,3242,PENDING,2026-01-01 19:39:53,
TXN-00001629,ACC-000273,MER-00016,IDEMP-00001629,THB,2936,DECLINED,2026-02-09 14:26:52,2026-02-09 14:31:34
TXN-00001630,ACC-000322,MER-00023,IDEMP-00001630,SGD,3942,COMPLETED,2026-02-14 01:44:11,2026-02-14 01:49:57
TXN-00001631,ACC-000228,MER-00059,IDEMP-00001631,THB,845,COMPLETED,2026-01-21 13:04:24,2026-01-21 13:13:30
TXN-00001632,ACC-000090,MER-00007,IDEMP-00001632,THB,9995,COMPLETED,2026-01-28 20:30:18,2026-01-28 20:35:13
TXN-00001633,ACC-000258,MER-00061,IDEMP-00001633,THB,17685,COMPLETED,2026-02-09 11:39:24,2026-02-09 11:45:02
TXN-00001634,ACC-000268,MER-00063,IDEMP-00001634,SGD,5374,COMPLETED,2026-02-18 09:41:23,2026-02-18 09:43:44
TXN-00001635,ACC-000378,MER-00039,IDEMP-00001635,USD,12159,CANCELLED,2026-02-02 12:36:50,2026-02-02 12:44:10
TXN-00001636,ACC-000166,MER-00046,IDEMP-00001636,SGD,3029,COMPLETED,2026-01-19 16:40:16,2026-01-19 16:43:57
TXN-00001637,ACC-000372,MER-00010,IDEMP-00001637,SGD,2425,COMPLETED,2026-01-31 15:32:07,2026-01-31 15:41:30
TXN-00001638,ACC-000007,MER-00065,IDEMP-00001638,THB,8265,COMPLETED,2026-02-08 05:49:02,2026-02-08 05:56:09
TXN-00001639,ACC-000390,MER-00003,IDEMP-00001639,SGD,1955,COMPLETED,2026-02-28 19:22:05,2026-02-28 19:23:32
TXN-00001640,ACC-000294,MER-00066,IDEMP-00001640,SGD,2039,DECLINED,2026-02-06 22:29:07,2026-02-06 22:38:30
TXN-00001641,ACC-000301,MER-00080,IDEMP-00001641,THB,2723,COMPLETED,2026-02-18 14:37:05,2026-02-18 14:37:37
TXN-00001642,ACC-000074,MER-00072,IDEMP-00001642,THB,3714,COMPLETED,2026-01-05 09:52:33,2026-01-05 09:57:07
TXN-00001643,ACC-000304,MER-00017,IDEMP-00001643,SGD,19610,COMPLETED,2026-02-09 07:14:42,2026-02-09 07:19:41
TXN-00001644,ACC-000367,MER-00004,IDEMP-00001644,USD,22248,CANCELLED,2026-02-05 03:51:15,2026-02-05 04:00:26
TXN-00001645,ACC-000038,MER-00023,IDEMP-00001645,THB,6408,PENDING,2026-02-20 02:05:22,
TXN-00001646,ACC-000042,MER-00077,IDEMP-00001646,THB,1254,COMPLETED,2026-02-28 22:13:27,2026-02-28 22:21:59
TXN-00001647,ACC-000316,MER-00025,IDEMP-00001647,SGD,16812,COMPLETED,2026-01-25 02:53:43,2026-01-25 02:55:34
TXN-00001648,ACC-000189,MER-00015,IDEMP-00001648,SGD,6434,CANCELLED,2026-02-08 09:42:27,2026-02-08 09:49:59
TXN-00001649,ACC-000446,MER-00049,IDEMP-00001649,THB,7861,COMPLETED,2026-01-18 19:06:12,2026-01-18 19:15:34
TXN-00001650,ACC-000419,MER-00059,IDEMP-00001650,SGD,10817,COMPLETED,2026-01-19 16:07:43,2026-01-19 16:16:50
TXN-00001651,ACC-000073,MER-00060,IDEMP-00001651,THB,2407,COMPLETED,2026-02-28 15:24:15,2026-02-28 15:25:22
TXN-00001652,ACC-000340,MER-00030,IDEMP-00001652,SGD,8828,COMPLETED,2026-01-06 02:20:02,2026-01-06 02:26:22
TXN-00001653,ACC-000078,MER-00020,IDEMP-00001653,SGD,16414,COMPLETED,2026-02-22 23:26:47,2026-02-22 23:32:07
TXN-00001654,ACC-000284,MER-00059,IDEMP-00001654,SGD,3479,COMPLETED,2026-02-26 19:46:32,2026-02-26 19:54:04
TXN-00001655,ACC-000132,MER-00072,IDEMP-00001655,SGD,31336,COMPLETED,2026-01-21 15:49:02,2026-01-21 15:50:25
TXN-00001656,ACC-000229,MER-00034,IDEMP-00001656,SGD,7491,COMPLETED,2026-01-05 01:33:58,2026-01-05 01:37:49
TXN-00001657,ACC-000159,MER-00054,IDEMP-00001657,USD,16060,COMPLETED,2026-01-31 13:48:36,2026-01-31 13:52:58
TXN-00001658,ACC-000066,MER-00020,IDEMP-00001658,SGD,810,DECLINED,2026-01-26 15:02:07,2026-01-26 15:09:18
TXN-00001659,ACC-000052,MER-00039,IDEMP-00001659,SGD,6013,COMPLETED,2026-02-01 03:27:38,2026-02-01 03:27:58
TXN-00001660,ACC-000163,MER-00034,IDEMP-00001660,SGD,19511,COMPLETED,2026-02-23 22:28:01,2026-02-23 22:29:40
TXN-00001661,ACC-000278,MER-00035,IDEMP-00001661,USD,11875,COMPLETED,2026-01-17 12:35:24,2026-01-17 12:35:37
TXN-00001662,ACC-000359,MER-00008,IDEMP-00001662,THB,9307,COMPLETED,2026-01-27 02:37:44,2026-01-27 02:40:53
TXN-00001663,ACC-000170,MER-00011,IDEMP-00001663,USD,2966,PENDING,2026-01-17 14:03:21,
TXN-00001664,ACC-000275,MER-00024,IDEMP-00001664,SGD,6566,COMPLETED,2026-02-05 21:16:57,2026-02-05 21:22:01
TXN-00001665,ACC-000145,MER-00008,IDEMP-00001665,SGD,6844,COMPLETED,2026-02-27 01:56:46,2026-02-27 01:57:25
TXN-00001666,ACC-000185,MER-00059,IDEMP-00001666,USD,8333,COMPLETED,2026-02-20 02:42:20,2026-02-20 02:51:55
TXN-00001667,ACC-000312,MER-00036,IDEMP-00001667,SGD,4945,CANCELLED,2026-02-20 11:10:13,2026-02-20 11:11:33
TXN-00001668,ACC-000166,MER-00076,IDEMP-00001668,SGD,2306,COMPLETED,2026-01-23 00:26:23,2026-01-23 00:31:48
TXN-00001669,ACC-000131,MER-00046,IDEMP-00001669,SGD,12592,COMPLETED,2026-01-16 13:17:01,2026-01-16 13:20:24
TXN-00001670,ACC-000046,MER-00050,IDEMP-00001670,SGD,49198,PENDING,2026-01-08 02:51:10,
TXN-00001671,ACC-000321,MER-00002,IDEMP-00001671,THB,602,COMPLETED,2026-03-01 14:53:29,2026-03-01 14:54:58
TXN-00001672,ACC-000440,MER-00009,IDEMP-00001672,SGD,9278,COMPLETED,2026-02-19 19:46:45,2026-02-19 19:53:28
TXN-00001673,ACC-000086,MER-00019,IDEMP-00001673,SGD,9319,COMPLETED,2026-01-05 07:45:43,2026-01-05 07:47:04
TXN-00001674,ACC-000121,MER-00075,IDEMP-00001674,THB,7804,DECLINED,2026-01-04 08:01:40,2026-01-04 08:02:11
TXN-00001675,ACC-000202,MER-00036,IDEMP-00001675,USD,1672,COMPLETED,2026-01-19 08:10:33,2026-01-19 08:13:03
TXN-00001676,ACC-000112,MER-00079,IDEMP-00001676,SGD,1167,PENDING,2026-03-01 19:48:22,
TXN-00001677,ACC-000303,MER-00036,IDEMP-00001677,SGD,6033,COMPLETED,2026-01-21 21:45:19,2026-01-21 21:45:37
TXN-00001678,ACC-000273,MER-00058,IDEMP-00001678,THB,2005,COMPLETED,2026-01-29 12:00:31,2026-01-29 12:10:24
TXN-00001679,ACC-000362,MER-00011,IDEMP-00001679,SGD,1306,COMPLETED,2026-02-13 05:03:37,2026-02-13 05:12:44
TXN-00001680,ACC-000124,MER-00040,IDEMP-00001680,USD,3025,COMPLETED,2026-02-13 18:55:58,2026-02-13 18:59:32
TXN-00001681,ACC-000173,MER-00055,IDEMP-00001681,SGD,4539,COMPLETED,2026-01-03 20:24:31,2026-01-03 20:24:52
TXN-00001682,ACC-000042,MER-00001,IDEMP-00001682,THB,1141,COMPLETED,2026-01-01 17:24:11,2026-01-01 17:24:17
TXN-00001683,ACC-000349,MER-00009,IDEMP-00001683,USD,2035,COMPLETED,2026-02-17 14:18:46,2026-02-17 14:20:06
TXN-00001684,ACC-000241,MER-00057,IDEMP-00001684,THB,1043,COMPLETED,2026-02-08 13:38:21,2026-02-08 13:44:35
TXN-00001685,ACC-000278,MER-00041,IDEMP-00001685,USD,5905,COMPLETED,2026-02-11 21:38:38,2026-02-11 21:46:45
TXN-00001686,ACC-000104,MER-00076,IDEMP-00001686,THB,2988,COMPLETED,2026-02-27 21:55:36,2026-02-27 21:56:54
TXN-00001687,ACC-000180,MER-00060,IDEMP-00001687,SGD,512,PENDING,2026-01-12 08:31:12,
TXN-00001688,ACC-000179,MER-00041,IDEMP-00001688,THB,11316,PENDING,2026-02-01 15:48:18,
TXN-00001689,ACC-000214,MER-00040,IDEMP-00001689,THB,3550,COMPLETED,2026-01-13 00:29:16,2026-01-13 00:34:47
TXN-00001690,ACC-000250,MER-00032,IDEMP-00001690,SGD,9144,PENDING,2026-01-14 01:55:59,
TXN-00001691,ACC-000325,MER-00009,IDEMP-00001691,SGD,11092,COMPLETED,2026-01-03 22:51:40,2026-01-03 22:57:44
TXN-00001692,ACC-000178,MER-00058,IDEMP-00001692,SGD,13116,COMPLETED,2026-01-02 01:40:00,2026-01-02 01:49:56
TXN-00001693,ACC-000310,MER-00043,IDEMP-00001693,THB,13216,COMPLETED,2026-01-05 14:50:38,2026-01-05 14:54:18
TXN-00001694,ACC-000423,MER-00023,IDEMP-00001694,USD,8529,COMPLETED,2026-02-02 02:54:28,2026-02-02 02:59:44
TXN-00001695,ACC-000226,MER-00057,IDEMP-00001695,THB,651,COMPLETED,2026-01-27 11:01:55,2026-01-27 11:04:53
TXN-00001696,ACC-000387,MER-00065,IDEMP-00001696,USD,3657,COMPLETED,2026-02-28 10:09:10,2026-02-28 10:09:42
TXN-00001697,ACC-000254,MER-00073,IDEMP-00001697,USD,4031,DECLINED,2026-01-23 12:27:00,2026-01-23 12:36:53
TXN-00001698,ACC-000233,MER-00033,IDEMP-00001698,USD,2663,COMPLETED,2026-02-18 10:30:14,2026-02-18 10:36:00
TXN-00001699,ACC-000288,MER-00077,IDEMP-00001699,USD,1873,COMPLETED,2026-01-11 00:53:40,2026-01-11 00:59:20
TXN-00001700,ACC-000087,MER-00065,IDEMP-00001700,THB,12729,CANCELLED,2026-02-13 06:06:44,2026-02-13 06:12:38
TXN-00001701,ACC-000280,MER-00057,IDEMP-00001701,USD,198,COMPLETED,2026-01-27 02:23:22,2026-01-27 02:29:02
TXN-00001702,ACC-000382,MER-00057,IDEMP-00001702,USD,1124,PENDING,2026-02-18 15:29:20,
TXN-00001703,ACC-000208,MER-00037,IDEMP-00001703,USD,1337,DECLINED,2026-02-24 06:54:45,2026-02-24 06:55:15
TXN-00001704,ACC-000442,MER-00032,IDEMP-00001704,SGD,5469,CANCELLED,2026-02-15 05:25:32,2026-02-15 05:27:26
TXN-00001705,ACC-000434,MER-00005,IDEMP-00001705,USD,991,COMPLETED,2026-02-21 06:22:44,2026-02-21 06:31:38
TXN-00001706,ACC-000133,MER-00058,IDEMP-00001706,USD,4034,DECLINED,2026-01-31 09:54:44,2026-01-31 10:03:54
TXN-00001707,ACC-000075,MER-00055,IDEMP-00001707,SGD,2723,COMPLETED,2026-01-19 08:41:17,2026-01-19 08:44:01
TXN-00001708,ACC-000241,MER-00068,IDEMP-00001708,THB,1730,CANCELLED,2026-02-19 06:48:29,2026-02-19 06:50:37
TXN-00001709,ACC-000084,MER-00056,IDEMP-00001709,USD,2805,COMPLETED,2026-01-21 12:25:56,2026-01-21 12:34:48
TXN-00001710,ACC-000353,MER-00017,IDEMP-00001710,THB,1375,COMPLETED,2026-01-07 10:03:37,2026-01-07 10:11:59
TXN-00001711,ACC-000275,MER-00033,IDEMP-00001711,SGD,11345,COMPLETED,2026-02-01 15:27:17,2026-02-01 15:28:42
TXN-00001712,ACC-000381,MER-00070,IDEMP-00001712,USD,6458,PENDING,2026-01-10 17:40:02,
TXN-00001713,ACC-000080,MER-00048,IDEMP-00001713,USD,3387,COMPLETED,2026-02-11 23:54:57,2026-02-11 23:58:39
TXN-00001714,ACC-000222,MER-00033,IDEMP-00001714,USD,27100,COMPLETED,2026-01-24 11:07:58,2026-01-24 11:15:12
TXN-00001715,ACC-000302,MER-00061,IDEMP-00001715,THB,37229,COMPLETED,2026-01-25 22:26:58,2026-01-25 22:33:48
TXN-00001716,ACC-000206,MER-00034,IDEMP-00001716,SGD,13070,COMPLETED,2026-01-19 23:22:19,2026-01-19 23:25:00
TXN-00001717,ACC-000347,MER-00076,IDEMP-00001717,USD,3087,COMPLETED,2026-02-10 02:14:24,2026-02-10 02:15:17
TXN-00001718,ACC-000327,MER-00070,IDEMP-00001718,USD,8066,COMPLETED,2026-01-08 20:48:15,2026-01-08 20:49:33
TXN-00001719,ACC-000355,MER-00047,IDEMP-00001719,USD,960,COMPLETED,2026-02-04 03:56:32,2026-02-04 04:02:59
TXN-00001720,ACC-000193,MER-00049,IDEMP-00001720,USD,12887,COMPLETED,2026-02-10 12:31:51,2026-02-10 12:35:52
