settlement_item_id,settlement_batch_id,transaction_id,settlement_date,currency,gross_amount_minor,refund_amount_minor,reversal_amount_minor,net_amount_minor,status
STI-000001006,STB-000179,TXN-00001268,2026-03-03,THB,9820,0,0,9820,SETTLED
STI-000001007,STB-000001,TXN-00001269,2026-01-03,SGD,36944,0,0,36944,SETTLED
STI-000001008,STB-000147,TXN-00001270,2026-02-20,USD,10136,0,0,10136,SETTLED
STI-000001009,STB-000002,TXN-00001271,2026-01-03,THB,30394,0,0,30394,SETTLED
STI-000001010,STB-000040,TXN-00001272,2026-01-16,SGD,2953,0,0,2953,SETTLED
STI-000001011,STB-000156,TXN-00001273,2026-02-23,USD,2430,0,0,2430,SETTLED
STI-000001012,STB-000082,TXN-00001275,2026-01-30,SGD,10549,0,0,10549,SETTLED
STI-000001013,STB-000050,TXN-00001276,2026-01-19,THB,8666,0,0,8666,SETTLED
STI-000001014,STB-000071,TXN-00001277,2026-01-26,THB,1700,0,0,1700,SETTLED
STI-000001015,STB-000072,TXN-00001278,2026-01-26,USD,11691,0,0,11691,SETTLED
STI-000001016,STB-000059,TXN-00001279,2026-01-22,THB,12106,0,0,12106,SETTLED
STI-000001017,STB-000151,TXN-00001280,2026-02-22,SGD,2012,0,0,2012,SETTLED
STI-000001018,STB-000171,TXN-00001281,2026-02-28,USD,12126,0,0,12126,SETTLED
STI-000001019,STB-000170,TXN-00001283,2026-02-28,THB,3204,0,0,3204,SETTLED
STI-000001020,STB-000022,TXN-00001286,2026-01-10,SGD,4525,0,0,4525,SETTLED
STI-000001021,STB-000161,TXN-00001287,2026-02-25,THB,4051,0,0,4051,SETTLED
STI-000001022,STB-000027,TXN-00001289,2026-01-11,USD,10467,0,0,10467,SETTLED
STI-000001023,STB-000173,TXN-00001290,2026-03-01,THB,5995,0,0,5995,SETTLED
STI-000001024,STB-000058,TXN-00001291,2026-01-22,SGD,2233,0,0,2233,SETTLED
STI-000001025,STB-000091,TXN-00001292,2026-02-02,SGD,7936,0,0,7936,SETTLED
STI-000001026,STB-000139,TXN-00001294,2026-02-18,SGD,1737,0,0,1737,SETTLED
STI-000001027,STB-000029,TXN-00001296,2026-01-12,THB,16802,0,0,16802,SETTLED
STI-000001028,STB-000144,TXN-00001299,2026-02-19,USD,4610,0,0,4610,SETTLED
STI-000001029,STB-000079,TXN-00001300,2026-01-29,SGD,14293,0,0,14293,SETTLED
STI-000001030,STB-000082,TXN-00001301,2026-01-30,SGD,3002,0,3002,0,SETTLED
STI-000001031,STB-000106,TXN-00001302,2026-02-07,SGD,6099,0,0,6099,SETTLED
STI-000001032,STB-000109,TXN-00001303,2026-02-08,SGD,2838,0,0,2838,SETTLED
STI-000001033,STB-000039,TXN-00001304,2026-01-15,USD,1014,207,0,807,SETTLED
STI-000001034,STB-000141,TXN-00001305,2026-02-18,USD,5520,0,0,5520,SETTLED
STI-000001035,STB-000036,TXN-00001307,2026-01-14,USD,11394,0,0,11394,SETTLED
STI-000001036,STB-000023,TXN-00001308,2026-01-10,THB,1335,0,0,1335,SETTLED
STI-000001037,STB-000005,TXN-00001309,2026-01-04,THB,4179,0,0,4179,SETTLED
STI-000001038,STB-000099,TXN-00001310,2026-02-04,USD,6241,0,0,6241,SETTLED
STI-000001039,STB-000017,TXN-00001311,2026-01-08,THB,5743,0,0,5743,SETTLED
STI-000001040,STB-000035,TXN-00001315,2026-01-14,THB,6225,0,0,6225,SETTLED
STI-000001041,STB-000145,TXN-00001316,2026-02-20,SGD,673,0,0,673,SETTLED
STI-000001042,STB-000052,TXN-00001317,2026-01-20,SGD,2541,0,0,2541,SETTLED
STI-000001043,STB-000103,TXN-00001318,2026-02-06,SGD,445,0,0,445,SETTLED
STI-000001044,STB-000121,TXN-00001319,2026-02-12,SGD,813,0,0,813,SETTLED
STI-000001045,STB-000142,TXN-00001320,2026-02-19,SGD,5927,0,0,5927,SETTLED
STI-000001046,STB-000152,TXN-00001321,2026-02-22,THB,10882,0,0,10882,SETTLED
STI-000001047,STB-000003,TXN-00001322,2026-01-03,USD,3236,0,0,3236,SETTLED
STI-000001048,STB-000035,TXN-00001323,2026-01-14,THB,8616,0,8616,0,SETTLED
STI-000001049,STB-000047,TXN-00001324,2026-01-18,THB,4090,0,0,4090,SETTLED
STI-000001050,STB-000032,TXN-00001325,2026-01-13,THB,7502,0,0,7502,SETTLED
STI-000001051,STB-000175,TXN-00001326,2026-03-02,SGD,19355,0,0,19355,SETTLED
STI-000001052,STB-000128,TXN-00001327,2026-02-14,THB,17993,0,0,17993,SETTLED
STI-000001053,STB-000006,TXN-00001328,2026-01-04,USD,5786,0,0,5786,SETTLED
STI-000001054,STB-000169,TXN-00001329,2026-02-28,SGD,2885,0,0,2885,SETTLED
STI-000001055,STB-000079,TXN-00001330,2026-01-29,SGD,12065,0,0,12065,SETTLED
STI-000001056,STB-000114,TXN-00001331,2026-02-09,USD,2555,0,0,2555,SETTLED
STI-000001057,STB-000154,TXN-00001332,2026-02-23,SGD,3992,0,0,3992,SETTLED
STI-000001058,STB-000029,TXN-00001335,2026-01-12,THB,2230,0,0,2230,SETTLED
STI-000001059,STB-000079,TXN-00001336,2026-01-29,SGD,25236,0,0,25236,SETTLED
STI-000001060,STB-000034,TXN-00001337,2026-01-14,SGD,4891,4010,0,881,SETTLED
STI-000001061,STB-000026,TXN-00001338,2026-01-11,THB,3211,0,0,3211,SETTLED
STI-000001062,STB-000115,TXN-00001339,2026-02-10,SGD,4974,0,0,4974,SETTLED
STI-000001063,STB-000104,TXN-00001340,2026-02-06,THB,17115,0,0,17115,SETTLED
STI-000001064,STB-000040,TXN-00001341,2026-01-16,SGD,1983,1973,0,10,SETTLED
STI-000001065,STB-000144,TXN-00001343,2026-02-19,USD,3647,0,0,3647,SETTLED
STI-000001066,STB-000143,TXN-00001346,2026-02-19,THB,3365,0,0,3365,SETTLED
STI-000001067,STB-000065,TXN-00001347,2026-01-24,THB,34788,0,0,34788,SETTLED
STI-000001068,STB-000010,TXN-00001348,2026-01-06,SGD,338,0,0,338,SETTLED
STI-000001069,STB-000005,TXN-00001349,2026-01-04,THB,5611,0,0,5611,SETTLED
STI-000001070,STB-000083,TXN-00001350,2026-01-30,THB,1648,0,0,1648,SETTLED
STI-000001071,STB-000049,TXN-00001351,2026-01-19,SGD,25662,0,0,25662,SETTLED
STI-000001072,STB-000060,TXN-00001352,2026-01-22,USD,2717,0,0,2717,SETTLED
STI-000001073,STB-000123,TXN-00001353,2026-02-12,USD,3619,0,0,3619,SETTLED
STI-000001074,STB-000048,TXN-00001354,2026-01-18,USD,8708,0,0,8708,SETTLED
STI-000001075,STB-000174,TXN-00001355,2026-03-01,USD,2760,0,0,2760,SETTLED
STI-000001076,STB-000149,TXN-00001356,2026-02-21,THB,7346,0,0,7346,SETTLED
STI-000001077,STB-000105,TXN-00001357,2026-02-06,USD,975,0,0,975,SETTLED
STI-000001078,STB-000122,TXN-00001358,2026-02-12,THB,1892,0,0,1892,SETTLED
STI-000001079,STB-000080,TXN-00001359,2026-01-29,THB,2462,0,0,2462,SETTLED
STI-000001080,STB-000152,TXN-00001360,2026-02-22,THB,6374,0,0,6374,SETTLED
STI-000001081,STB-000142,TXN-00001361,2026-02-19,SGD,15651,0,0,15651,SETTLED
STI-000001082,STB-000024,TXN-00001362,2026-01-10,USD,9015,0,0,9015,SETTLED
STI-000001083,STB-000032,TXN-00001363,2026-01-13,THB,1539,561,0,978,SETTLED
STI-000001084,STB-000087,TXN-00001364,2026-01-31,USD,4482,0,0,4482,SETTLED
STI-000001085,STB-000035,TXN-00001365,2026-01-14,THB,3394,0,0,3394,SETTLED
STI-000001086,STB-000005,TXN-00001366,2026-01-04,THB,7600,0,0,7600,SETTLED
STI-000001087,STB-000030,TXN-00001367,2026-01-12,USD,2256,0,0,2256,SETTLED
STI-000001088,STB-000167,TXN-00001368,2026-02-27,THB,63001,0,0,63001,SETTLED
STI-000001089,STB-000120,TXN-00001369,2026-02-11,USD,1969,0,0,1969,SETTLED
STI-000001090,STB-000172,TXN-00001370,2026-03-01,SGD,6421,0,0,6421,SETTLED
STI-000001091,STB-000029,TXN-00001371,2026-01-12,THB,2729,0,0,2729,SETTLED
STI-000001092,STB-000037,TXN-00001372,2026-01-15,SGD,16886,0,0,16886,SETTLED
STI-000001093,STB-000040,TXN-00001373,2026-01-16,SGD,2220,0,0,2220,SETTLED
STI-000001094,STB-000037,TXN-00001374,2026-01-15,SGD,1348,0,0,1348,SETTLED
STI-000001095,STB-000009,TXN-00001375,2026-01-05,USD,5400,0,0,5400,SETTLED
STI-000001096,STB-000046,TXN-00001376,2026-01-18,SGD,7174,0,0,7174,SETTLED
STI-000001097,STB-000165,TXN-00001377,2026-02-26,USD,2370,0,0,2370,SETTLED
STI-000001098,STB-000142,TXN-00001378,2026-02-19,SGD,1271,0,0,1271,SETTLED
STI-000001099,STB-000110,TXN-00001379,2026-02-08,THB,7451,0,0,7451,SETTLED
STI-000001100,STB-000083,TXN-00001380,2026-01-30,THB,12569,0,0,12569,SETTLED
STI-000001101,STB-000105,TXN-00001381,2026-02-06,USD,4056,0,0,4056,SETTLED
STI-000001102,STB-000015,TXN-00001382,2026-01-07,USD,2866,0,0,2866,SETTLED
STI-000001103,STB-000174,TXN-00001383,2026-03-01,USD,9762,0,0,9762,SETTLED
STI-000001104,STB-000018,TXN-00001384,2026-01-08,USD,6942,0,0,6942,SETTLED
STI-000001105,STB-000107,TXN-00001385,2026-02-07,THB,9144,0,0,9144,SETTLED
STI-000001106,STB-000155,TXN-00001386,2026-02-23,THB,6272,0,0,6272,SETTLED
STI-000001107,STB-000156,TXN-00001387,2026-02-23,USD,6269,0,0,6269,SETTLED
STI-000001108,STB-000170,TXN-00001388,2026-02-28,THB,1902,0,0,1902,SETTLED
STI-000001109,STB-000046,TXN-00001390,2026-01-18,SGD,3623,0,0,3623,SETTLED
STI-000001110,STB-000065,TXN-00001391,2026-01-24,THB,67548,0,0,67548,SETTLED
STI-000001111,STB-000147,TXN-00001392,2026-02-20,USD,1939,0,0,1939,SETTLED
STI-000001112,STB-000135,TXN-00001393,2026-02-16,USD,1225,0,0,1225,SETTLED
STI-000001113,STB-000085,TXN-00001394,2026-01-31,SGD,7304,0,0,7304,SETTLED
STI-000001114,STB-000056,TXN-00001395,2026-01-21,THB,1222,0,0,1222,SETTLED
STI-000001115,STB-000059,TXN-00001396,2026-01-22,THB,2356,0,0,2356,SETTLED
STI-000001116,STB-000058,TXN-00001399,2026-01-22,SGD,14888,0,0,14888,SETTLED
STI-000001117,STB-000168,TXN-00001400,2026-02-27,USD,9437,0,0,9437,SETTLED
STI-000001118,STB-000129,TXN-00001401,2026-02-14,USD,6092,0,0,6092,SETTLED
STI-000001119,STB-000036,TXN-00001402,2026-01-14,USD,3650,0,0,3650,SETTLED
STI-000001120,STB-000150,TXN-00001403,2026-02-21,USD,6058,0,0,6058,SETTLED
STI-000001121,STB-000047,TXN-00001405,2026-01-18,THB,1950,0,0,1950,SETTLED
STI-000001122,STB-000090,TXN-00001406,2026-02-01,USD,10401,0,0,10401,SETTLED
STI-000001123,STB-000120,TXN-00001407,2026-02-11,USD,3454,0,0,3454,SETTLED
STI-000001124,STB-000081,TXN-00001408,2026-01-29,USD,6074,0,0,6074,SETTLED
STI-000001125,STB-000127,TXN-00001409,2026-02-14,SGD,22188,0,0,22188,SETTLED
STI-000001126,STB-000075,TXN-00001410,2026-01-27,USD,8991,0,0,8991,SETTLED
STI-000001127,STB-000166,TXN-00001411,2026-02-27,SGD,1131,0,0,1131,SETTLED
STI-000001128,STB-000060,TXN-00001412,2026-01-22,USD,3733,0,3733,0,SETTLED
STI-000001129,STB-000015,TXN-00001413,2026-01-07,USD,2816,1240,0,1576,SETTLED
STI-000001130,STB-000093,TXN-00001414,2026-02-02,USD,3309,0,0,3309,SETTLED
STI-000001131,STB-000066,TXN-00001416,2026-01-24,USD,7595,0,0,7595,SETTLED
STI-000001132,STB-000082,TXN-00001417,2026-01-30,SGD,10847,0,0,10847,SETTLED
STI-000001133,STB-000167,TXN-00001418,2026-02-27,THB,2628,1993,0,635,SETTLED
STI-000001134,STB-000090,TXN-00001419,2026-02-01,USD,2639,0,0,2639,SETTLED
STI-000001135,STB-000156,TXN-00001421,2026-02-23,USD,4081,0,0,4081,SETTLED
STI-000001136,STB-000077,TXN-00001422,2026-01-28,THB,5313,0,0,5313,SETTLED
STI-000001137,STB-000056,TXN-00001423,2026-01-21,THB,2080,0,0,2080,SETTLED
STI-000001138,STB-000003,TXN-00001424,2026-01-03,USD,6762,0,0,6762,SETTLED
STI-000001139,STB-000060,TXN-00001425,2026-01-22,USD,5533,0,0,5533,SETTLED
STI-000001140,STB-000056,TXN-00001426,2026-01-21,THB,7155,0,0,7155,SETTLED
STI-000001141,STB-000172,TXN-00001428,2026-03-01,SGD,2317,0,0,2317,SETTLED
STI-000001142,STB-000018,TXN-00001429,2026-01-08,USD,7298,0,0,7298,SETTLED
STI-000001143,STB-000061,TXN-00001430,2026-01-23,SGD,735,0,0,735,SETTLED
STI-000001144,STB-000016,TXN-00001431,2026-01-08,SGD,3668,0,3668,0,SETTLED
STI-000001145,STB-000179,TXN-00001433,2026-03-03,THB,8201,0,0,8201,SETTLED
STI-000001146,STB-000111,TXN-00001434,2026-02-08,USD,30791,0,0,30791,SETTLED
STI-000001147,STB-000122,TXN-00001436,2026-02-12,THB,12371,3798,0,8573,SETTLED
STI-000001148,STB-000067,TXN-00001437,2026-01-25,SGD,40179,0,0,40179,SETTLED
STI-000001149,STB-000090,TXN-00001439,2026-02-01,USD,17074,0,0,17074,SETTLED
STI-000001150,STB-000117,TXN-00001441,2026-02-10,USD,14963,7432,0,7531,SETTLED
STI-000001151,STB-000079,TXN-00001442,2026-01-29,SGD,3086,0,0,3086,SETTLED
STI-000001152,STB-000066,TXN-00001443,2026-01-24,USD,4571,0,0,4571,SETTLED
STI-000001153,STB-000148,TXN-00001445,2026-02-21,SGD,13770,0,0,13770,SETTLED
STI-000001154,STB-000069,TXN-00001447,2026-01-25,USD,2720,0,0,2720,SETTLED
STI-000001155,STB-000124,TXN-00001448,2026-02-13,SGD,4015,0,0,4015,SETTLED
STI-000001156,STB-000076,TXN-00001449,2026-01-28,SGD,10721,0,0,10721,SETTLED
STI-000001157,STB-000008,TXN-00001450,2026-01-05,THB,19754,0,0,19754,SETTLED
STI-000001158,STB-000102,TXN-00001452,2026-02-05,USD,1785,0,0,1785,SETTLED
STI-000001159,STB-000059,TXN-00001453,2026-01-22,THB,2115,0,2115,0,SETTLED
STI-000001160,STB-000107,TXN-00001454,2026-02-07,THB,6489,0,0,6489,SETTLED
STI-000001161,STB-000079,TXN-00001455,2026-01-29,SGD,4294,0,0,4294,SETTLED
STI-000001162,STB-000044,TXN-00001456,2026-01-17,THB,6172,0,0,6172,SETTLED
STI-000001163,STB-000052,TXN-00001457,2026-01-20,SGD,13154,5431,0,7723,SETTLED
STI-000001164,STB-000114,TXN-00001459,2026-02-09,USD,8811,0,8811,0,SETTLED
STI-000001165,STB-000112,TXN-00001460,2026-02-09,SGD,2286,0,0,2286,SETTLED
STI-000001166,STB-000162,TXN-00001461,2026-02-25,USD,3548,0,0,3548,SETTLED
STI-000001167,STB-000039,TXN-00001463,2026-01-15,USD,3737,0,0,3737,SETTLED
STI-000001168,STB-000124,TXN-00001464,2026-02-13,SGD,2016,0,0,2016,SETTLED
STI-000001169,STB-000008,TXN-00001465,2026-01-05,THB,3754,0,0,3754,SETTLED
STI-000001170,STB-000065,TXN-00001466,2026-01-24,THB,28630,0,0,28630,SETTLED
STI-000001171,STB-000064,TXN-00001467,2026-01-24,SGD,6402,0,0,6402,SETTLED
STI-000001172,STB-000007,TXN-00001468,2026-01-05,SGD,13313,0,0,13313,SETTLED
STI-000001173,STB-000008,TXN-00001469,2026-01-05,THB,14294,0,0,14294,SETTLED
STI-000001174,STB-000063,TXN-00001472,2026-01-23,USD,8239,0,0,8239,SETTLED
STI-000001175,STB-000132,TXN-00001473,2026-02-15,USD,1785,0,0,1785,SETTLED
STI-000001176,STB-000054,TXN-00001474,2026-01-20,USD,11431,0,0,11431,SETTLED
STI-000001177,STB-000012,TXN-00001476,2026-01-06,USD,5705,0,0,5705,SETTLED
STI-000001178,STB-000091,TXN-00001477,2026-02-02,SGD,4412,0,0,4412,SETTLED
STI-000001179,STB-000006,TXN-00001479,2026-01-04,USD,6444,0,0,6444,SETTLED
STI-000001180,STB-000126,TXN-00001480,2026-02-13,USD,20532,0,0,20532,SETTLED
STI-000001181,STB-000149,TXN-00001482,2026-02-21,THB,1700,0,0,1700,SETTLED
STI-000001182,STB-000112,TXN-00001483,2026-02-09,SGD,5503,0,0,5503,SETTLED
STI-000001183,STB-000004,TXN-00001485,2026-01-04,SGD,21294,0,0,21294,SETTLED
STI-000001184,STB-000025,TXN-00001486,2026-01-11,SGD,4434,0,0,4434,SETTLED
STI-000001185,STB-000139,TXN-00001487,2026-02-18,SGD,2448,0,0,2448,SETTLED
STI-000001186,STB-000048,TXN-00001489,2026-01-18,USD,1874,1423,0,451,SETTLED
STI-000001187,STB-000020,TXN-00001491,2026-01-09,THB,4397,0,0,4397,SETTLED
STI-000001188,STB-000123,TXN-00001492,2026-02-12,USD,21781,0,0,21781,SETTLED
STI-000001189,STB-000039,TXN-00001493,2026-01-15,USD,4776,0,0,4776,SETTLED
STI-000001190,STB-000036,TXN-00001494,2026-01-14,USD,7024,0,0,7024,SETTLED
STI-000001191,STB-000092,TXN-00001495,2026-02-02,THB,13448,0,0,13448,SETTLED
STI-000001192,STB-000154,TXN-00001496,2026-02-23,SGD,14317,0,0,14317,SETTLED
STI-000001193,STB-000028,TXN-00001497,2026-01-12,SGD,1243,0,0,1243,SETTLED
STI-000001194,STB-000063,TXN-00001498,2026-01-23,USD,10868,0,0,10868,SETTLED
STI-000001195,STB-000071,TXN-00001499,2026-01-26,THB,13918,0,0,13918,SETTLED
STI-000001196,STB-000016,TXN-00001500,2026-01-08,SGD,5531,0,0,5531,SETTLED
STI-000001197,STB-000168,TXN-00001501,2026-02-27,USD,4758,0,0,4758,SETTLED
STI-000001198,STB-000144,TXN-00001502,2026-02-19,USD,1526,0,0,1526,SETTLED
STI-000001199,STB-000028,TXN-00001503,2026-01-12,SGD,7293,0,0,7293,SETTLED
STI-000001200,STB-000180,TXN-00001504,2026-03-03,USD,2385,0,0,2385,SETTLED
STI-000001201,STB-000138,TXN-00001505,2026-02-17,USD,1415,0,0,1415,SETTLED
STI-000001202,STB-000146,TXN-00001506,2026-02-20,THB,1880,0,0,1880,SETTLED
STI-000001203,STB-000086,TXN-00001507,2026-01-31,THB,5068,0,0,5068,SETTLED
STI-000001204,STB-000006,TXN-00001508,2026-01-04,USD,595,0,0,595,SETTLED
STI-000001205,STB-000030,TXN-00001509,2026-01-12,USD,6012,3826,0,2186,SETTLED
STI-000001206,STB-000143,TXN-00001510,2026-02-19,THB,2305,0,0,2305,SETTLED
STI-000001207,STB-000126,TXN-00001511,2026-02-13,USD,3154,0,0,3154,SETTLED
STI-000001208,STB-000175,TXN-00001512,2026-03-02,SGD,7270,0,0,7270,SETTLED
STI-000001209,STB-000175,TXN-00001513,2026-03-02,SGD,4372,0,0,4372,SETTLED
STI-000001210,STB-000103,TXN-00001514,2026-02-06,SGD,5928,0,0,5928,SETTLED
STI-000001211,STB-000035,TXN-00001516,2026-01-14,THB,8009,0,0,8009,SETTLED
STI-000001212,STB-000100,TXN-00001517,2026-02-05,SGD,997,0,0,997,SETTLED
STI-000001213,STB-000050,TXN-00001518,2026-01-19,THB,982,0,0,982,SETTLED
STI-000001214,STB-000069,TXN-00001519,2026-01-25,USD,2842,0,0,2842,SETTLED
STI-000001215,STB-000038,TXN-00001520,2026-01-15,THB,5859,0,0,5859,SETTLED
STI-000001216,STB-000074,TXN-00001521,2026-01-27,THB,4436,0,0,4436,SETTLED
STI-000001217,STB-000059,TXN-00001522,2026-01-22,THB,4974,0,0,4974,SETTLED
STI-000001218,STB-000032,TXN-00001523,2026-01-13,THB,601,0,0,601,SETTLED
STI-000001219,STB-000162,TXN-00001525,2026-02-25,USD,6312,0,0,6312,SETTLED
STI-000001220,STB-000043,TXN-00001526,2026-01-17,SGD,14737,0,0,14737,SETTLED
STI-000001221,STB-000177,TXN-00001527,2026-03-02,USD,13486,0,13486,0,SETTLED
STI-000001222,STB-000109,TXN-00001530,2026-02-08,SGD,6721,0,0,6721,SETTLED
STI-000001223,STB-000016,TXN-00001531,2026-01-08,SGD,6978,0,0,6978,SETTLED
STI-000001224,STB-000092,TXN-00001532,2026-02-02,THB,26735,0,0,26735,SETTLED
STI-000001225,STB-000148,TXN-00001533,2026-02-21,SGD,785,0,0,785,SETTLED
STI-000001226,STB-000027,TXN-00001534,2026-01-11,USD,3615,0,0,3615,SETTLED
STI-000001227,STB-000164,TXN-00001535,2026-02-26,THB,15046,0,0,15046,SETTLED
STI-000001228,STB-000108,TXN-00001536,2026-02-07,USD,9753,0,0,9753,SETTLED
STI-000001229,STB-000158,TXN-00001537,2026-02-24,THB,2430,0,0,2430,SETTLED
STI-000001230,STB-000043,TXN-00001538,2026-01-17,SGD,11966,0,0,11966,SETTLED
STI-000001231,STB-000076,TXN-00001539,2026-01-28,SGD,8876,0,8876,0,SETTLED
STI-000001232,STB-000156,TXN-00001540,2026-02-23,USD,5259,0,0,5259,SETTLED
STI-000001233,STB-000016,TXN-00001541,2026-01-08,SGD,5811,0,0,5811,SETTLED
STI-000001234,STB-000153,TXN-00001542,2026-02-22,USD,1777,0,0,1777,SETTLED
STI-000001235,STB-000084,TXN-00001543,2026-01-30,USD,1891,0,0,1891,SETTLED
STI-000001236,STB-000004,TXN-00001544,2026-01-04,SGD,446,0,0,446,SETTLED
STI-000001237,STB-000103,TXN-00001545,2026-02-06,SGD,5028,0,0,5028,SETTLED
STI-000001238,STB-000106,TXN-00001547,2026-02-07,SGD,5077,0,0,5077,SETTLED
STI-000001239,STB-000079,TXN-00001548,2026-01-29,SGD,20187,0,0,20187,SETTLED
STI-000001240,STB-000148,TXN-00001549,2026-02-21,SGD,4562,0,0,4562,SETTLED
STI-000001241,STB-000124,TXN-00001551,2026-02-13,SGD,5904,0,0,5904,SETTLED
STI-000001242,STB-000088,TXN-00001552,2026-02-01,SGD,16683,0,0,16683,SETTLED
STI-000001243,STB-000051,TXN-00001553,2026-01-19,USD,4040,1505,0,2535,SETTLED
STI-000001244,STB-000114,TXN-00001554,2026-02-09,USD,3328,0,0,3328,SETTLED
STI-000001245,STB-000160,TXN-00001555,2026-02-25,SGD,4814,0,0,4814,SETTLED
STI-000001246,STB-000039,TXN-00001556,2026-01-15,USD,4362,0,0,4362,SETTLED
STI-000001247,STB-000104,TXN-00001557,2026-02-06,THB,14721,0,0,14721,SETTLED
STI-000001248,STB-000145,TXN-00001558,2026-02-20,SGD,10535,0,0,10535,SETTLED
STI-000001249,STB-000005,TXN-00001560,2026-01-04,THB,8073,0,0,8073,SETTLED
STI-000001250,STB-000059,TXN-00001561,2026-01-22,THB,55410,0,0,55410,SETTLED
STI-000001251,STB-000068,TXN-00001562,2026-01-25,THB,29565,0,0,29565,SETTLED
STI-000001252,STB-000106,TXN-00001563,2026-02-07,SGD,6165,0,0,6165,SETTLED
STI-000001253,STB-000154,TXN-00001564,2026-02-23,SGD,13471,0,0,13471,SETTLED
STI-000001254,STB-000136,TXN-00001565,2026-02-17,SGD,9985,0,0,9985,SETTLED
STI-000001255,STB-000108,TXN-00001566,2026-02-07,USD,2958,0,0,2958,SETTLED
STI-000001256,STB-000094,TXN-00001567,2026-02-03,SGD,1114,0,0,1114,SETTLED
STI-000001257,STB-000049,TXN-00001568,2026-01-19,SGD,15167,0,0,15167,SETTLED
STI-000001258,STB-000043,TXN-00001569,2026-01-17,SGD,2743,593,0,2150,SETTLED
STI-000001259,STB-000057,TXN-00001570,2026-01-21,USD,11910,0,0,11910,SETTLED
STI-000001260,STB-000054,TXN-00001571,2026-01-20,USD,4909,0,0,4909,SETTLED
STI-000001261,STB-000055,TXN-00001572,2026-01-21,SGD,1424,0,0,1424,SETTLED
STI-000001262,STB-000079,TXN-00001573,2026-01-29,SGD,2173,0,0,2173,SETTLED
STI-000001263,STB-000126,TXN-00001574,2026-02-13,USD,15780,0,0,15780,SETTLED
STI-000001264,STB-000129,TXN-00001575,2026-02-14,USD,7763,0,0,7763,SETTLED
STI-000001265,STB-000064,TXN-00001576,2026-01-24,SGD,1258,0,0,1258,SETTLED
STI-000001266,STB-000073,TXN-00001577,2026-01-27,SGD,545,0,0,545,SETTLED
STI-000001267,STB-000133,TXN-00001578,2026-02-16,SGD,31955,0,0,31955,SETTLED
STI-000001268,STB-000146,TXN-00001579,2026-02-20,THB,1036,0,0,1036,SETTLED
STI-000001269,STB-000110,TXN-00001580,2026-02-08,THB,2514,0,0,2514,SETTLED
STI-000001270,STB-000146,TXN-00001581,2026-02-20,THB,7811,0,0,7811,SETTLED
STI-000001271,STB-000149,TXN-00001583,2026-02-21,THB,4530,0,0,4530,SETTLED
STI-000001272,STB-000087,TXN-00001585,2026-01-31,USD,440,0,0,440,SETTLED
STI-000001273,STB-000156,TXN-00001586,2026-02-23,USD,1941,747,0,1194,SETTLED
STI-000001274,STB-000052,TXN-00001587,2026-01-20,SGD,9712,0,0,9712,SETTLED
STI-000001275,STB-000116,TXN-00001588,2026-02-10,THB,12417,0,0,12417,SETTLED
STI-000001276,STB-000142,TXN-00001589,2026-02-19,SGD,10405,0,0,10405,SETTLED
STI-000001277,STB-000027,TXN-00001590,2026-01-11,USD,11411,0,0,11411,SETTLED
STI-000001278,STB-000155,TXN-00001591,2026-02-23,THB,20938,0,0,20938,SETTLED
STI-000001279,STB-000061,TXN-00001593,2026-01-23,SGD,3354,0,0,3354,SETTLED
STI-000001280,STB-000133,TXN-00001594,2026-02-16,SGD,4878,0,0,4878,SETTLED
STI-000001281,STB-000034,TXN-00001595,2026-01-14,SGD,5757,0,0,5757,SETTLED
STI-000001282,STB-000057,TXN-00001596,2026-01-21,USD,1749,0,0,1749,SETTLED
STI-000001283,STB-000135,TXN-00001599,2026-02-16,USD,14295,0,0,14295,SETTLED
STI-000001284,STB-000133,TXN-00001600,2026-02-16,SGD,6435,0,0,6435,SETTLED
STI-000001285,STB-000109,TXN-00001601,2026-02-08,SGD,903,0,0,903,SETTLED
STI-000001286,STB-000161,TXN-00001603,2026-02-25,THB,2748,0,0,2748,SETTLED
STI-000001287,STB-000123,TXN-00001604,2026-02-12,USD,3503,0,0,3503,SETTLED
STI-000001288,STB-000165,TXN-00001605,2026-02-26,USD,1299,0,0,1299,SETTLED
STI-000001289,STB-000026,TXN-00001606,2026-01-11,THB,2662,1851,0,811,SETTLED
STI-000001290,STB-000138,TXN-00001607,2026-02-17,USD,7436,0,0,7436,SETTLED
STI-000001291,STB-000082,TXN-00001608,2026-01-30,SGD,789,0,0,789,SETTLED
STI-000001292,STB-000154,TXN-00001609,2026-02-23,SGD,954,0,0,954,SETTLED
STI-000001293,STB-000174,TXN-00001610,2026-03-01,USD,11581,0,0,11581,SETTLED
STI-000001294,STB-000018,TXN-00001612,2026-01-08,USD,7903,0,0,7903,SETTLED
STI-000001295,STB-000007,TXN-00001613,2026-01-05,SGD,9480,0,0,9480,SETTLED
STI-000001296,STB-000066,TXN-00001614,2026-01-24,USD,6610,0,0,6610,SETTLED
STI-000001297,STB-000034,TXN-00001615,2026-01-14,SGD,4263,0,0,4263,SETTLED
STI-000001298,STB-000131,TXN-00001617,2026-02-15,THB,6246,0,0,6246,SETTLED
STI-000001299,STB-000116,TXN-00001618,2026-02-10,THB,6796,0,0,6796,SETTLED
